Calc-LossUnavailability.5min;Calc-DeltaOverIrrad.5min;Calc-DeltaIrrad.5min;Calc-DeltaTemp.5min;Calc-DeltaAlbedo.5min;Calc-ExpectedDC.5min;Calc-LossSoiling.5min;Calc-LossShading.5min;Calc-LossStringPerf.5min;Calc-LossEfficiency.5min;Calc-EnergyDC.5min;Calc-LossClipping.5min;Calc-LossClippingTemp.5min;Calc-LossGridLimitation.5min;Calc-LossCurtailment.5min;Calc-LossInvToSPE.5min;Waterfall-DeliveredEnergy.5min
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0
0.0;0.0;-42.0824089050293;0.06634149700403214;8.652050971984863;16.465675354003906;-0.016465675085783005;0.0;0.0;0.0;16.482141494750977;0.0;0;0.0;0.0;46.438419342041016;0.0
0.0;0.0;-42.0289192199707;0.06582517176866531;8.598764419555664;16.465360641479492;-0.016465362161397934;0.0;0.0;0.0;16.481826782226562;0.0;0;0.0;0.0;46.438419342041016;0.0
0.0;0.0;-41.73146438598633;0.06700236350297928;8.723462104797363;16.88869285583496;-0.01688869297504425;0.0;0.0;0.0;16.905582427978516;0.0;0;0.0;0.0;46.438419342041016;0.0
0.0;0.0;-39.745948791503906;0.07568725943565369;9.255247116088867;19.414676666259766;-0.01941467635333538;0.0;0.0;1.7992807626724243;17.49604606628418;0.0;0;0.0;0.0;0.0;0.0
0.0;0.0;-37.66884994506836;0.08941829204559326;10.48130989074707;22.731569290161133;-0.022731570526957512;0.0;0.0;7.312380790710449;14.87783432006836;0.0;0;0.0;0.0;0.0;0.0
0.0;0.0;-34.62366485595703;0.1078474372625351;10.447195053100586;25.761070251464844;-0.02576107159256935;0.0;0.0;7.312380790710449;17.910364151000977;0.0;0;0.0;0.0;0.0;0.0
0.0;0.0;-25.268205642700195;0.13991157710552216;10.326606750488281;35.02800369262695;-0.03502800315618515;0.0;0.0;7.312380790710449;27.186565399169922;0.0;0;0.0;0.0;0.0;0.0
0.0;0.0;-11.362112045288086;0.19721902906894684;12.096386909484863;50.76118469238281;-0.050761185586452484;0.0;0.0;7.312380790710449;42.93547821044922;0.0;0;0.0;0.0;0.0;0.0
0.0;0.0;1.8217215538024902;0.24744662642478943;13.709033012390137;65.60789489746094;-0.06560789048671722;0.0;0.0;7.312380790710449;57.797035217285156;0.0;0;0.0;0.0;0.0;0.0
0.0;0.0;6.437433242797852;0.26363253593444824;14.079750061035156;70.61050415039062;-0.07061050832271576;0.0;0.0;7.312380790710449;62.804649353027344;0.0;0;0.0;0.0;0.0;0.0
0.0;0.0;11.761500358581543;0.28466933965682983;14.672882080078125;76.54874420166016;-0.0765487477183342;0.0;0.0;7.312380790710449;68.74882507324219;0.0;0;0.0;0.0;0.0;0.0
82.0454330444336;0.0;27.074092864990234;0.320872038602829;16.45598793029785;93.6806411743164;-0.09368064254522324;0.0;0.0;7.312380790710449;85.89785766601562;0.0;0;0.0;0.0;0.0;0.0
177.03668212890625;0.0;-860.8128051757812;1.5517315864562988;-8.539667129516602;192.83377075195312;-0.1928337812423706;0.104821115732193;0.0;7.312380790710449;185.04531860351562;0.0;0;0.0;0.0;0.0;0.0
198.13406372070312;0.0;-841.1679077148438;1.6748816967010498;-6.28596305847168;214.85549926757812;-0.21485550701618195;0.104821115732193;0.0;7.312380790710449;207.0890655517578;0.0;0;0.0;0.0;0.0;0.0
224.77203369140625;0.0;-816.929931640625;1.8664770126342773;-2.910503387451172;242.6605682373047;-0.24266056716442108;0.104821115732193;0.0;7.312380790710449;234.92193603515625;0.0;0;0.0;0.0;0.0;0.0
110.80419158935547;0.0;-784.935546875;2.0700457096099854;1.7409849166870117;279.510009765625;-0.2795099914073944;2.5124995708465576;0.0;4.940253734588623;271.9378967285156;0.0;0;0.0;0.0;0.0;9.713171005249023
0.0;0.0;-762.8056030273438;2.189920663833618;5.817144870758057;305.8359680175781;-0.3058359622955322;4.277524948120117;0.0;32.27888488769531;265.06646728515625;0.0;0;0.0;0.0;0.0;113.37396240234375
0.0;0.0;-735.7283935546875;2.361091136932373;11.181219100952148;338.4484558105469;-0.3384484648704529;4.277524948120117;0.0;-0.5490642786026001;331.4949645996094;0.0;0;0.0;0.0;0.0;277.8525390625
0.0;0.0;-715.4957885742188;2.3744094371795654;16.516788482666016;364.0299377441406;-0.3640299439430237;4.277524948120117;0.0;-0.6775617599487305;357.1087341308594;0.0;0;0.0;0.0;0.0;300.05133056640625
0.0;0.0;-691.7470092773438;2.463454008102417;24.351619720458984;395.7026062011719;-0.395702600479126;4.277524948120117;0.0;-0.42445164918899536;388.44805908203125;0.0;0;0.0;0.0;0.0;322.4129333496094
0.0;0.0;-675.2640991210938;2.4885950088500977;38.6504020690918;426.5094299316406;-0.42650943994522095;4.277524948120117;0.0;-0.6586135029792786;419.44830322265625;0.0;0;0.0;0.0;0.0;342.0332336425781
0.0;0.0;-688.4948120117188;2.4410762786865234;55.22145080566406;429.80224609375;-0.4298022389411926;4.277524948120117;0.0;-0.3401189148426056;422.3736877441406;0.0;0;0.0;0.0;0.0;352.5693359375
0.0;0.0;-656.4049072265625;2.555790901184082;64.01516723632812;470.8005676269531;-0.47080057859420776;4.277524948120117;0.0;0.245500385761261;462.6841735839844;0.0;0;0.0;0.0;0.0;399.20489501953125
0.0;0.0;-578.0089111328125;2.7545506954193115;77.9056396484375;563.2857666015625;-0.563285768032074;4.277524948120117;0.0;0.693172037601471;554.4026489257812;0.0;0;0.0;0.0;0.0;491.0249328613281
0.0;0.0;-1407.1282958984375;6.993917942047119;0.5762638449668884;630.8834838867188;-0.630883514881134;22.46356773376465;0.0;-0.3422047197818756;604.5682983398438;0.0;0;0.0;0.0;0.0;580.2455444335938
0.0;0.0;-1329.017578125;7.6070051193237305;12.730355262756348;721.7613525390625;-0.7217614054679871;22.46356773376465;0.0;1.2037923336029053;693.5863037109375;0.0;0;0.0;0.0;0.0;671.8311767578125
0.0;0.0;-1231.498779296875;8.469765663146973;25.002105712890625;832.4146728515625;-0.8324146866798401;22.46356773376465;0.0;28.603391647338867;777.8390502929688;0.0;0;0.0;616.406005859375;0.0;220.7490692138672
0.0;0.0;-997.216796875;10.335296630859375;42.96232986450195;1086.5224609375;-1.0865224599838257;22.46356773376465;0.0;-0.09998413175344467;1065.0648193359375;0.0;0;0.0;1048.372802734375;0.0;-5.747043132781982
0.0;0.0;-1165.99951171875;9.861642837524414;53.735565185546875;928.0392456054688;-0.9280393123626709;22.46356773376465;0.0;-0.09787514805793762;906.4217529296875;0.0;0;0.0;892.79931640625;0.0;-5.756006717681885
0.0;0.0;-1167.713623046875;9.930899620056152;69.4726333618164;942.1314086914062;-0.9421314597129822;22.46356773376465;0.0;-0.099629245698452;920.5299682617188;0.0;0;0.0;906.625732421875;0.0;-5.7491631507873535
0.0;0.0;-1173.7530517578125;9.545903205871582;75.78002166748047;942.0145263671875;-0.9420145153999329;22.46356773376465;0.0;-0.10181304067373276;920.4136962890625;0.0;0;0.0;906.5692749023438;0.0;-5.8205084800720215
0.0;0.0;-1089.9130859375;10.591622352600098;97.0783920288086;1048.198486328125;-1.0481985807418823;22.46356773376465;0.0;0.1593679040670395;1026.5814208984375;0.0;0;0.0;1012.5264892578125;0.0;-8.521808624267578
4.541473388671875;0.0;-1301.8408203125;8.557817459106445;95.94105529785156;833.0996704101562;-0.8330997228622437;20.8957462310791;0.0;0.1361677497625351;812.879150390625;0.0;0;0.0;801.6395874023438;0.0;-6.651364803314209
4.009676456451416;0.0;-1276.0792236328125;9.08294677734375;112.35599517822266;875.8013305664062;-0.8758013248443604;16.03287696838379;0.0;0.16932080686092377;860.4560546875;0.0;0;0.0;847.7320556640625;0.0;-5.960512161254883
4.001765251159668;0.0;-1174.6314697265625;9.958488464355469;121.60356903076172;987.3721923828125;-0.9873722195625305;16.874446868896484;0.0;0.1544283628463745;971.3125;0.0;0;0.0;956.4813232421875;0.0;-5.9925336837768555
3.841902017593384;0.0;-1052.8536376953125;10.038208961486816;122.35133361816406;1109.9774169921875;-1.1099774837493896;17.150728225708008;0.0;0.14131252467632294;1093.77880859375;0.0;0;0.0;1076.470947265625;0.0;-5.828886985778809
4.04649019241333;0.0;-1890.545166015625;10.451045036315918;68.41817474365234;1122.82373046875;-1.122823715209961;0.0;48.49679183959961;0.14193010330200195;1075.290771484375;0.0;0;0.0;1058.5511474609375;0.0;-6.13503360748291
4.1417975425720215;0.0;-1818.4122314453125;10.959681510925293;66.01372528076172;1193.0609130859375;-1.1930608749389648;0.0;48.815128326416016;0.1027972474694252;1145.32177734375;0.0;0;0.0;1127.3218994140625;0.0;-6.2771315574646
3.977384328842163;0.0;-1757.860107421875;11.695684432983398;68.85063934326172;1257.1859130859375;-1.257185935974121;0.0;48.86771011352539;0.09190621972084045;1209.470458984375;0.0;0;0.0;1190.0845947265625;0.0;-6.091217994689941
3.843841075897217;0.0;-1632.9068603515625;11.739370346069336;77.84982299804688;1391.1820068359375;-1.3911820650100708;0.0;48.0120735168457;0.08128968626260757;1344.4681396484375;0.0;0;0.0;1322.3541259765625;0.0;-5.906097412109375
3.78991961479187;0.0;-1661.431396484375;10.91213607788086;69.23001861572266;1353.21044921875;-1.35321044921875;0.0;46.92531204223633;0.08366768807172775;1307.5428466796875;0.0;0;0.0;1286.0877685546875;0.0;-5.83001708984375
3.7415263652801514;0.0;-1311.47705078125;13.774125099182129;94.87168884277344;1731.66845703125;-1.731668472290039;0.0;45.60936737060547;0.08450911194086075;1687.6944580078125;0.0;0;0.0;1658.85400390625;0.0;-5.72969913482666
3.824303388595581;0.0;1480.7359619140625;21.14702606201172;239.95062255859375;4676.33349609375;-4.676333427429199;0.0;48.10710525512695;0.08763257414102554;4632.80322265625;67.80306243896484;0;0.0;4480.71044921875;0.0;-5.856721878051758
3.63647723197937;0.0;180.3040313720703;7.407323837280273;146.92245483398438;3269.133544921875;-3.2691335678100586;0.0;48.556480407714844;0.08061344921588898;3223.75390625;0.0;0;0.0;3165.162353515625;0.0;-5.6116485595703125
3.595604181289673;0.0;-891.2651977539062;7.1662797927856445;109.17008209228516;2159.57080078125;-2.1595709323883057;0.0;48.981414794921875;0.08102229982614517;2112.656005859375;0.0;0;0.0;2075.4677734375;0.0;-5.533041000366211
3.644167900085449;0.0;41.027225494384766;5.994737148284912;138.7531280517578;3120.274658203125;-3.120274782180786;0.0;47.07332992553711;0.07779043912887573;3076.232177734375;0.0;0;0.0;3020.49560546875;0.0;-5.593959808349609
3.7013044357299805;0.0;1519.4656982421875;4.246792793273926;208.85302734375;4667.06494140625;-4.667065143585205;0.0;43.086761474609375;0.08013344556093216;4628.5537109375;63.5535774230957;0;0.0;4480.58740234375;0.0;-5.702641487121582
3.751357078552246;0.0;1247.80810546875;-4.893426895141602;190.961181640625;4368.37548828125;-4.368375778198242;0.0;45.88519287109375;0.07680469751358032;4326.7705078125;0.0;0;0.0;4247.005859375;0.0;-5.802537441253662
3.8473870754241943;0.0;301.8350830078125;1.3859585523605347;145.93045043945312;3982.808349609375;-3.9828083515167236;0.0;206.21742248535156;0.07350775599479675;3780.488037109375;0.0;0;0.0;3711.362548828125;0.0;-5.940126895904541
3.6738474369049072;-573.7692260742188;1332.8531494140625;-15.080854415893555;224.76614379882812;5076.1953125;-5.076195240020752;0.0;222.68377685546875;0.07888009399175644;4858.4970703125;293.4968566894531;0;0.0;4480.56005859375;0.0;-5.715755462646484
3.414851665496826;0.0;-67.44807434082031;-3.3133959770202637;107.03164672851562;3569.927001953125;-3.569927215576172;0.0;212.8292999267578;0.07591404765844345;3360.580078125;0.0;0;0.0;3299.126220703125;0.0;-5.31204080581665
3.265942335128784;0.0;1118.4775390625;-4.3936614990234375;166.55154418945312;4814.29248046875;-4.8142924308776855;0.0;212.99465942382812;0.0829773023724556;4606.0166015625;70.82939910888672;0;0.0;4450.91455078125;0.0;-5.137124538421631
3.197392702102661;0.0;284.0218505859375;-3.767021656036377;109.09119415283203;3923.0029296875;-3.9230029582977295;0.0;220.0926055908203;0.07651440054178238;3706.7451171875;0.0;0;0.0;3638.392822265625;0.0;-5.046502590179443
3.24448299407959;-4.8540849685668945;1320.2701416015625;-1.4558075666427612;181.1177215576172;5033.5888671875;-5.033588886260986;0.0;211.88531494140625;0.0745454728603363;4826.65087890625;261.65069580078125;0;0.0;4480.13037109375;0.0;-5.1239800453186035
2.9049577713012695;-643.1915893554688;1328.7913818359375;-10.717290878295898;238.9884490966797;5090.71923828125;-5.090719699859619;0.0;211.06561279296875;0.07818323373794556;4884.65478515625;319.6549987792969;0;0.0;4479.791015625;0.0;-4.62100887298584
2.7242629528045654;-372.8773498535156;1353.8489990234375;-37.88345718383789;238.59361267089844;5088.2158203125;-5.088216304779053;0.0;227.6602325439453;0.08370859920978546;4865.548828125;300.548828125;0;0.0;4479.6103515625;0.0;-4.29826021194458
3.0585134029388428;0.0;798.0932006835938;-32.279659271240234;188.125732421875;4487.59619140625;-4.487596035003662;0.0;205.7478790283203;0.07567059993743896;4286.24853515625;0.0;0;0.0;4206.5732421875;0.0;-4.753674507141113
2.970419406890869;0.0;1047.90234375;-34.248233795166016;185.5213165283203;4732.83251953125;-4.732832431793213;0.0;211.1147918701172;0.07645964622497559;4526.36279296875;48.80672073364258;0;0.0;4394.10009765625;0.0;-4.62356424331665
2.936863422393799;-426.7311706542969;1352.1402587890625;-35.874759674072266;216.27024841308594;5066.19287109375;-5.066192626953125;0.0;211.15086364746094;0.07687585055828094;4860.02001953125;295.02008056640625;0;0.0;4479.82275390625;0.0;-4.578121662139893
2.8591911792755127;-644.6286010742188;1350.809814453125;-34.541751861572266;231.47677612304688;5081.40185546875;-5.081401824951172;0.0;206.64527893066406;0.07613427937030792;4879.75048828125;314.7504577636719;0;0.0;4479.7451171875;0.0;-4.47834587097168
2.5544211864471436;-172.8065643310547;1147.9462890625;-39.784385681152344;185.58786010742188;5091.29296875;-5.091292858123779;0.0;250.3309326171875;0.0779673308134079;4845.96435546875;280.964111328125;0;0.0;4479.4404296875;0.0;-4.026107311248779
2.2445156574249268;-278.7049865722656;1148.1358642578125;-40.057979583740234;194.51014709472656;5100.130859375;-5.100131034851074;0.0;285.7920227050781;0.07510700821876526;4819.353515625;254.35354614257812;0;0.0;4479.13037109375;0.0;-3.546097993850708
2.2515838146209717;-116.46839141845703;1142.370849609375;-33.834529876708984;193.66275024414062;5099.7421875;-5.0997419357299805;0.0;256.78680419921875;0.08073123544454575;4847.9638671875;282.96380615234375;0;0.0;4479.1376953125;0.0;-3.567133903503418
2.1732406616210938;0.0;-36.86015319824219;-27.90974235534668;103.96591186523438;3836.739013671875;-3.8367390632629395;0.0;258.70062255859375;0.07844524085521698;3581.786376953125;0.0;0;0.0;3492.13232421875;0.0;-3.4567317962646484
2.1141679286956787;0.0;-638.9028930664062;-20.885555267333984;122.39933776855469;3260.15380859375;-3.2601540088653564;0.0;251.3341064453125;0.0776350349187851;3011.992431640625;0.0;0;0.0;2936.68603515625;0.0;-3.378467559814453
2.3427276611328125;0.0;935.4837036132812;-42.703311920166016;226.7125244140625;4917.03564453125;-4.917036056518555;0.0;266.9847717285156;0.07716502249240875;4654.880859375;107.11068725585938;0;0.0;4435.36181640625;0.0;-3.704725742340088
2.411644697189331;-149.17259216308594;1161.813232421875;-55.2557373046875;236.89749145507812;5140.998046875;-5.140997886657715;0.0;249.77252197265625;0.07450926303863525;4896.28173828125;331.28173828125;0;0.0;4398.39013671875;0.0;-3.788708209991455
2.398355007171631;0.0;1081.75439453125;-61.83685302734375;218.36476135253906;5035.8251953125;-5.035825252532959;0.0;247.25912475585938;0.07945507764816284;4793.51220703125;228.51210021972656;0;0.0;4479.2841796875;0.0;-3.7651960849761963
2.428596019744873;0.0;440.0962219238281;-48.14753723144531;190.0677947998047;4379.5595703125;-4.379559516906738;0.0;253.66258239746094;0.07824885845184326;4130.1875;0.0;0;0.0;4026.994384765625;0.0;-3.82681941986084
2.4403176307678223;0.0;1028.10693359375;-51.77104187011719;238.37208557128906;5012.2509765625;-5.012250900268555;0.0;263.1060485839844;0.07704366743564606;4754.06982421875;189.06973266601562;0;0.0;4479.326171875;0.0;-3.832404851913452
2.3445024490356445;0.0;772.9348754882812;-49.783775329589844;214.73004150390625;4735.42431640625;-4.735424041748047;0.0;266.3756408691406;0.07623176276683807;4473.697265625;50.59145736694336;0;0.0;4340.07470703125;0.0;-3.7059731483459473
2.303283214569092;0.0;519.4934692382812;-49.500396728515625;208.28253173828125;4475.818359375;-4.475818634033203;0.0;266.69024658203125;0.07557874917984009;4213.51806640625;0.0;0;0.0;4134.49072265625;0.0;-3.633944272994995
2.352876663208008;-660.2388916015625;1239.4638671875;-36.795597076416016;325.15167236328125;5216.123046875;-5.216123104095459;0.0;107.99982452392578;0.07595103234052658;5113.2529296875;548.2530517578125;0;0.0;4479.23876953125;0.0;-3.7055187225341797
2.300816535949707;-777.8652954101562;1248.2430419921875;-46.664955139160156;348.17864990234375;5238.06005859375;-5.238059997558594;0.0;110.92573547363281;0.07843923568725586;5132.283203125;567.2830810546875;0;0.0;4479.18701171875;0.0;-3.626617193222046
2.23697566986084;0.0;-894.7777709960938;-20.751419067382812;109.01980590820312;2881.793701171875;-2.881793737411499;0.0;106.60264587402344;0.07638870179653168;2777.986083984375;0.0;0;0.0;2726.598388671875;0.0;-3.526144504547119
1.663070559501648;0.0;-576.9197998046875;-17.968828201293945;132.65786743164062;3226.072265625;-3.226072311401367;0.0;108.77617645263672;0.07920478284358978;3120.432861328125;0.0;0;0.0;3061.845703125;0.0;-2.635596990585327
0.0;0.0;-497.5380859375;-15.661247253417969;138.9648895263672;3314.068603515625;-3.314068555831909;0.0;151.99484252929688;0.6925674676895142;3164.555419921875;0.0;0;0.0;3102.52685546875;0.0;1.313437819480896
0.0;0.0;-871.952880859375;-13.891605377197266;117.69080352783203;2920.1494140625;-2.920149326324463;0.0;151.99484252929688;-0.07539263367652893;2770.9677734375;0.0;0;0.0;2717.5732421875;0.0;-0.3634091019630432
0.0;0.0;-915.0143432617188;-12.376740455627441;106.57293701171875;2867.48486328125;-2.8674850463867188;0.0;151.99484252929688;-0.0715617835521698;2718.246826171875;0.0;0;0.0;2665.996826171875;0.0;-0.5591157674789429
0.0;0.0;823.7275390625;-31.666927337646484;246.17837524414062;4726.5419921875;-4.726541996002197;0.0;151.99484252929688;2.64211106300354;4575.4033203125;27.16931915283203;0;435.45294189453125;4011.6669921875;0.0;20.27654457092285
0.0;0.0;-822.357666015625;-17.840801239013672;111.77841186523438;2959.883056640625;-2.959882974624634;0.0;151.99484252929688;2.2488858699798584;2805.6416015625;0.0;0;0.0;2647.536865234375;0.0;159.0336151123047
0.0;0.0;-1537.3890380859375;-9.588116645812988;41.79304504394531;2183.118896484375;-2.183119058609009;0.0;151.99484252929688;6.458923816680908;2021.7716064453125;0.0;0;0.0;1533.2816162109375;0.0;688.0757446289062
0.0;0.0;-2065.144775390625;-5.151611804962158;-7.392746448516846;1610.6138916015625;-1.6106139421463013;0.0;151.99484252929688;3.890392541885376;1447.3795166015625;0.0;0;0.0;466.14678955078125;0.0;1458.4622802734375
0.0;0.0;-2100.7646484375;-5.793863773345947;-13.399025917053223;1568.3455810546875;-1.5683456659317017;0.0;151.99484252929688;2.159196615219116;1406.5198974609375;0.0;0;0.0;398.1448059082031;0.0;1506.3858642578125
